  STN,YYYYMMDD,   FG,   SP,   DR,   NG 
  310,20180817,   42,   82,    0,    4
  310,20180818,   65,   14,    0,    8
  310,20180819,   80,   20,    0,    8
  310,20180820,   32,   14,    0,    8
  310,20180821,   28,   55,    0,    5
  310,20180822,   50,   43,    0,    4
  310,20180823,   66,    5,    5,    8
  310,20180824,   90,   55,   32,    7
  310,20180825,   72,   72,   11,    5
  310,20180826,   79,   16,   55,    8
  310,20180827,   92,   27,   22,    7
  310,20180828,   33,   13,    0,    6
  310,20180829,   30,    0,   57,    8
  310,20180830,   35,   72,    0,    6
  310,20180831,   26,   50,    0,    5
  310,20180901,   26,   87,    0,    1
  310,20180902,   39,   92,    0,    2
  310,20180903,   47,    1,    0,    8
  310,20180904,   47,    0,    2,    8
  310,20180905,   34,   21,    0,    7
  310,20180906,   41,   25,   22,    7
  310,20180907,   77,   74,   18,    6
  310,20180908,   62,   24,    0,    8
  310,20180909,   60,   53,    0,    7
  310,20180910,   70,   50,    0,    8
  310,20180911,   90,   70,    0,    7
  310,20180912,   48,    4,   39,    8
  310,20180913,   27,   78,    0,    3
  310,20180914,   68,   52,    0,    6
  310,20180915,   47,   72,    0,    8
  310,20180916,   52,   48,    0,    6
  310,20180917,   44,   89,    0,    7
  310,20180918,   84,   75,    0,    3
  310,20180919,   69,   58,    0,    7
  310,20180920,   75,   49,    0,    7
  310,20180921,  143,   50,   10,    7
  310,20180922,   74,    2,   95,    8
  310,20180923,   43,    2,  100,    7
  310,20180924,   43,   63,   15,    4
  310,20180925,   23,   80,    0,    5
  310,20180926,   48,   81,    0,    4
  310,20180927,   38,   90,    0,    0
  310,20180928,   59,   42,    0,    5
  310,20180929,   33,   91,    0,    7
  310,20180930,   37,   76,    3,    4
  310,20181001,   67,   65,   27,    6
  310,20181002,   87,   34,    6,    8
  310,20181003,   52,   56,    0,    6
  310,20181004,   40,   56,    0,    5
  310,20181005,   33,   91,    0,    5
  310,20181006,   47,   67,    0,    6
  310,20181007,   52,   75,    0,    6
  310,20181008,   50,   69,    0,    8
  310,20181009,   40,   87,    0,    5
  310,20181010,   54,   90,    0,    0
  310,20181011,   77,   71,    6,    6
  310,20181012,   80,   57,    0,    7
  310,20181013,   70,   74,    0,    6
  310,20181014,   55,   83,    0,    6
  310,20181015,   45,   80,    0,    7
  310,20181016,   31,   77,    0,    6
  310,20181017,   30,   67,    0,    8
  310,20181018,   44,   31,    0,    6
  310,20181019,   35,   70,    0,    4
  310,20181020,   18,   56,    0,    5
  310,20181021,   28,   66,    0,    6
  310,20181022,   54,   60,   13,    5
  310,20181023,   90,   23,    0,    6
  310,20181024,   58,    0,    0,    8
  310,20181025,   45,    0,    0,    8
  310,20181026,   75,    1,   33,    7
  310,20181027,   35,   20,   78,    5
  310,20181028,   75,   88,    0,    4
  310,20181029,   65,    0,    0,    8
  310,20181030,   87,    0,  174,    8
  310,20181031,   69,   68,    0,    6
  310,20181101,   72,   32,    7,    8
  310,20181102,   48,   70,    0,    3
  310,20181103,   52,   62,    0,    8
  310,20181104,   55,   86,    0,    8
  310,20181105,   49,   80,    0,    5
  310,20181106,   58,   53,    0,    8
  310,20181107,  100,    3,   18,    7
  310,20181108,   60,   88,    0,    3
  310,20181109,   67,   43,    0,    6
  310,20181110,   93,   11,   62,    7
  310,20181111,   88,   18,    5,    8
  310,20181112,   58,    8,   67,    8
  310,20181113,   85,   70,   11,    4
  310,20181114,   56,   60,    0,    8
  310,20181115,   41,   85,    0,    3
  310,20181116,   36,    0,    0,    8
  310,20181117,   60,   86,    0,    1
  310,20181118,   66,   75,    0,    2
  310,20181119,   93,   25,    0,    5
  310,20181120,   88,    0,    0,    8
  310,20181121,   46,   81,    0,    5
  310,20181122,   40,   14,    0,    6
  310,20181123,   44,   46,    0,    6
  310,20181124,   38,    2,    0,    8
  310,20181125,   50,    0,    0,    8
  310,20181126,   38,    0,   74,    8
  310,20181127,   55,    4,   17,    8
  310,20181128,  100,    0,   44,    8
  310,20181129,  105,    0,   63,    8
  310,20181130,   79,   65,    6,    3
  310,20181201,   97,    2,   58,    8
  310,20181202,  110,    5,   87,    8
  310,20181203,  107,   12,   10,    7
  310,20181204,   25,   76,    0,    5
  310,20181205,   67,    0,   37,    8
  310,20181206,   83,    0,   37,    8
  310,20181207,  116,    0,   91,    7
  310,20181208,  144,   31,   24,    7
  310,20181209,  104,   28,   33,    6
  310,20181210,   58,   60,    8,    4
  310,20181211,   20,   45,    0,    5
  310,20181212,   43,   84,    0,    1
  310,20181213,   70,   88,    0,    0
  310,20181214,   43,    9,    0,    7
  310,20181215,   90,   70,   51,    8
  310,20181216,   70,    0,    6,    8
  310,20181217,   74,   55,   18,    7
  310,20181218,   88,   27,    4,    8
  310,20181219,   80,   42,   28,    7
  310,20181220,   95,   28,   29,    8
  310,20181221,  139,    0,   75,    8
  310,20181222,   81,   66,   19,    7
  310,20181223,   63,    0,  109,    8
  310,20181224,   22,    6,    2,    7
  310,20181225,   47,   83,    0,    3
  310,20181226,   45,   39,    0,    8
  310,20181227,   33,   19,    0,    8
  310,20181228,   37,    0,    0,    6
  310,20181229,   70,    0,    0,    8
  310,20181230,   52,    0,    3,    8
  310,20181231,   48,   54,   15,    7
  310,20190101,   63,    3,    9,    8
  310,20190102,   49,    6,    7,    8
  310,20190103,   26,   48,    7,    7
  310,20190104,   42,    0,    9,    8
  310,20190105,   53,    0,   11,    8
  310,20190106,   28,    0,    0,    8
  310,20190107,   80,    0,   15,    8
  310,20190108,   96,   42,   12,    6
  310,20190109,   71,   59,   10,    6
  310,20190110,   28,    0,   39,    8
  310,20190111,   52,   18,   52,    8
  310,20190112,   85,    0,   20,    8
  310,20190113,   97,    0,   29,    7
  310,20190114,   53,   48,   10,    6
  310,20190115,   87,    0,    0,    8
  310,20190116,   97,    8,   19,    8
  310,20190117,   75,   20,   60,    6
  310,20190118,   38,   20,    0,    7
  310,20190119,   73,   88,    0,    5
  310,20190120,   38,   88,    0,    0
  310,20190121,   40,   87,    0,    4
  310,20190122,   94,   12,   31,    8
  310,20190123,   48,   63,   47,    7
  310,20190124,   41,   25,    0,    6
  310,20190125,   63,    0,   21,    8
  310,20190126,   99,    7,   24,    8
  310,20190127,  109,    2,   99,    8
  310,20190128,   90,   54,   77,    6
  310,20190129,   68,   71,    0,    8
  310,20190130,   39,   32,   95,    6
  310,20190131,   58,    0,    7,    8
  310,20190201,   43,    0,    7,    8
  310,20190202,   50,    0,  144,    8
  310,20190203,   46,   71,    3,    2
  310,20190204,  105,    0,   50,    8
  310,20190205,   53,   48,    0,    8
  310,20190206,   75,    0,  138,    8
  310,20190207,  120,   64,   37,    5
  310,20190208,  129,    0,   29,    8
  310,20190209,  134,   68,    4,    6
  310,20190210,   95,    2,  112,    8
  310,20190211,   50,   68,    0,    4
  310,20190212,   53,   62,    0,    8
  310,20190213,   56,   66,    0,    8
  310,20190214,   36,   91,    0,    4
  310,20190215,   39,   90,    0,    0
  310,20190216,   43,   92,    0,    6
  310,20190217,   52,   81,    0,    6
  310,20190218,   36,   84,   14,    7
  310,20190219,   72,   90,    0,    4
  310,20190220,   53,   72,    0,    5
  310,20190221,   66,   30,    0,    7
  310,20190222,   31,    2,    0,    8
  310,20190223,   54,   91,    0,    2
  310,20190224,   28,   87,    0,    1
  310,20190225,   33,   90,    0,    0
  310,20190226,   27,   83,    0,    5
  310,20190227,   35,   91,    0,    0
  310,20190228,   76,   28,   17,    6
  310,20190301,   48,    3,   12,    8
  310,20190302,   73,    5,    3,    8
  310,20190303,  122,    0,   68,    8
  310,20190304,  133,   43,   31,    7
  310,20190305,   87,   75,   29,    6
  310,20190306,   96,    0,   70,    8
  310,20190307,  134,   67,   69,    7
  310,20190308,   79,   52,   42,    7
  310,20190309,  115,   48,    7,    7
  310,20190310,  124,   35,   62,    7
  310,20190311,  108,   75,    4,    6
  310,20190312,  130,    0,   34,    7
  310,20190313,  135,   16,    0,    7
  310,20190314,  115,   44,   60,    6
  310,20190315,  130,    0,   80,    8
  310,20190316,  146,    8,   53,    8
  310,20190317,  100,   50,   41,    5
  310,20190318,   46,   71,    0,    4
  310,20190319,   38,   76,    0,    4
  310,20190320,   47,    5,    0,    8
  310,20190321,   31,    0,    0,    8
  310,20190322,   34,   39,    0,    7
  310,20190323,   41,   12,    0,    8
  310,20190324,   43,   86,    0,    3
  310,20190325,   90,   55,    0,    6
  310,20190326,   37,   60,    0,    7
  310,20190327,   24,    0,    0,    8
  310,20190328,   24,   32,    0,    6
  310,20190329,   28,   92,    0,    1
  310,20190330,   28,   76,    0,    4
  310,20190331,   73,   47,    0,    5
  310,20190401,   56,   92,    0,    2
  310,20190402,   60,   10,   19,    7
  310,20190403,   53,   38,    8,    5
  310,20190404,   51,   63,    0,    5
  310,20190405,   49,   75,    0,    8
  310,20190406,   35,   19,    0,    8
  310,20190407,   35,   63,    0,    6
  310,20190408,   34,   17,    0,    8
  310,20190409,   52,   24,    0,    8
  310,20190410,   76,   90,    0,    2
  310,20190411,   63,   92,    0,    1
  310,20190412,   49,   21,    0,    6
  310,20190413,   49,   73,    0,    2
  310,20190414,   45,   41,    0,    4
  310,20190415,   60,   92,    0,    4
  310,20190416,   48,   66,    0,    7
  310,20190417,   27,   25,    0,    7
  310,20190418,   56,   85,    0,    0
  310,20190419,   54,   92,    0,    0
  310,20190420,   47,   92,    0,    0
  310,20190421,   45,   92,    0,    0
  310,20190422,   53,   80,    0,    5
  310,20190423,   60,   54,    0,    8
  310,20190424,   73,   55,   20,    6
  310,20190425,   80,    5,   10,    8
  310,20190426,   60,   57,    0,    6
  310,20190427,  118,   38,   42,    8
  310,20190428,   52,   23,   31,    7
  310,20190429,   38,   80,    0,    2
  310,20190430,   39,    7,    0,    7
  310,20190501,   23,   39,    0,    8
  310,20190502,   40,   24,   16,    7
  310,20190503,   31,    1,   45,    8
  310,20190504,   69,   70,   28,    4
  310,20190505,   52,   49,    5,    6
  310,20190506,   53,   44,    6,    8
  310,20190507,   36,   34,    0,    8
  310,20190508,   80,   31,   38,    7
  310,20190509,   57,   56,   21,    7
  310,20190510,   26,   46,    5,    7
  310,20190511,   55,   86,    0,    3
  310,20190512,   52,   81,    0,    3
  310,20190513,   52,   92,    0,    4
  310,20190514,   56,   85,    0,    2
  310,20190515,   45,   92,    0,    1
  310,20190516,   55,   92,    0,    2
  310,20190517,   35,    6,    0,    7
  310,20190518,   33,   60,    0,    7
  310,20190519,   56,    3,   43,    8
  310,20190520,   54,    0,   14,    8
  310,20190521,   53,   40,    0,    8
  310,20190522,   29,   85,    0,    6
  310,20190523,   33,   66,    0,    7
  310,20190524,   43,   80,    0,    3
  310,20190525,   27,   46,   12,    5
  310,20190526,   78,   35,   24,    8
  310,20190527,   58,   68,    0,    8
  310,20190528,   44,   23,   25,    6
  310,20190529,   46,   62,    0,    4
  310,20190530,   80,   41,    9,    7
  310,20190531,   55,   47,    0,    7
  310,20190601,   28,   90,    0,    7
  310,20190602,   62,   70,    0,    7
  310,20190603,   57,   30,    0,    6
  310,20190604,   59,   38,    9,    7
  310,20190605,   52,    3,   27,    8
  310,20190606,   65,   66,   28,    5
  310,20190607,  100,   29,    9,    7
  310,20190608,  145,   45,   23,    5
  310,20190609,   43,   45,    0,    8
  310,20190610,   41,   20,   15,    7
  310,20190611,   40,   64,    0,    7
  310,20190612,   30,   11,  103,    7
  310,20190613,   88,   20,   18,    7
  310,20190614,   47,   51,    6,    6
  310,20190615,   30,   36,   58,    6
  310,20190616,   51,   52,    0,    4
  310,20190617,   30,   75,    0,    4
  310,20190618,   32,   53,    0,    7
  310,20190619,   40,   18,   17,    8
  310,20190620,   78,   47,    3,    5
  310,20190621,   53,   92,    0,    1
  310,20190622,   45,   90,    0,    1
  310,20190623,   45,   61,    0,    7
  310,20190624,   49,   42,    0,    7
  310,20190625,   47,   60,    0,    7
  310,20190626,   62,   37,    0,    5
  310,20190627,   67,   88,    0,    1
  310,20190628,   50,   92,    0,    0
  310,20190629,   48,   95,    0,    0
  310,20190630,   67,   77,    0,    3
  310,20190701,   60,   91,    0,    3
  310,20190702,   43,   74,    0,    2
  310,20190703,   54,   82,    0,    1
  310,20190704,   31,   85,    0,    5
  310,20190705,   38,   78,    0,    5
  310,20190706,   45,   49,    7,    7
  310,20190707,   38,   71,    0,    5
  310,20190708,   44,   54,    0,    8
  310,20190709,   29,   51,    0,    8
  310,20190710,   35,    9,    0,    8
  310,20190711,   46,   47,    0,    6
  310,20190712,   53,   31,    0,    7
  310,20190713,   52,   10,   10,    8
  310,20190714,   54,   30,    2,    7
  310,20190715,   36,    2,    0,    8
  310,20190716,   30,   40,    0,    6
  310,20190717,   23,   73,    0,    6
  310,20190718,   64,   17,    3,    8
  310,20190719,   38,   39,    0,    7
  310,20190720,   76,   44,   33,    5
  310,20190721,   41,   58,    0,    7
  310,20190722,   59,   84,    0,    6
  310,20190723,   33,   93,    0,    2
  310,20190724,   50,   83,    0,    2
  310,20190725,   56,   84,    0,    2
  310,20190726,   55,   41,    0,    8
  310,20190727,   46,    1,  121,    8
  310,20190728,   65,    0,   57,    7
  310,20190729,   42,   91,    0,    1
  310,20190730,   73,   62,    0,    4
  310,20190731,   94,   21,    8,    6
  310,20190801,   59,   45,    0,    5
  310,20190802,   56,   37,    2,    6
  310,20190803,   33,   22,    0,    7
  310,20190804,   33,   46,    2,    8
  310,20190805,   82,   39,    6,    8
  310,20190806,   70,   52,    0,    8
  310,20190807,   92,   83,    0,    3
  310,20190808,   56,   74,    0,    6
  310,20190809,   81,   21,   24,    7
  310,20190810,  141,   60,    1,    4
  310,20190811,   88,   29,    0,    5
  310,20190812,   58,   46,   14,    5
  310,20190813,   72,   73,    7,    3
  310,20190814,   74,   37,   36,    6
  310,20190815,   85,   34,    7,    7
  310,20190816,   53,   26,   22,    8
  310,20190817,   80,    0,   40,    8
  310,20190818,   73,   41,   30,    5
  310,20190819,   91,   60,    0,    3
  310,20190820,   64,   81,    0,    1
  310,20190821,   30,   89,    0,    3
  310,20190822,   44,   92,    0,    3
  310,20190823,   29,   87,    0,    5
  310,20190824,   34,   93,    0,    4
  310,20190825,   24,   82,    0,    4
  310,20190826,   29,   92,    0,    0
  310,20190827,   28,   71,    0,    3
  310,20190828,   60,   18,    7,    7
  310,20190829,   57,   65,    0,    5
  310,20190830,   45,   81,    0,    7
  310,20190831,   54,   68,    4,    5
  310,20190901,   43,   68,    2,    4
  310,20190902,   55,   76,    0,    4
  310,20190903,   74,   12,    0,    8
  310,20190904,   87,   26,   28,    6
  310,20190905,   65,   50,    7,    6
  310,20190906,   87,   26,   14,    7
  310,20190907,   51,   40,   21,    6
  310,20190908,   35,   60,    8,    4
  310,20190909,   37,   36,    8,    8
  310,20190910,   35,   84,    0,    3
